,Target,Scenario,xvar_subset_code,Regression Model,Fold,Train Score,Test Score,Scenario / Variables
673,GCost,1p5c_OS_SSP2,all,PySRRegressor,3,0.9632435000197259,0.9573342924210769,1p5c_OS_SSP2 / all
674,GCost,1p5c_OS_SSP2,all,PySRRegressor,4,0.9536141217676243,0.9596398219048057,1p5c_OS_SSP2 / all
675,GCost,1p5c_OS_SSP2,all,GPAFSRegressor,0,0.9682487937127727,0.9667721429481934,1p5c_OS_SSP2 / all
676,GCost,1p5c_OS_SSP2,all,GPAFSRegressor,1,0.954500666949581,0.9533955306363351,1p5c_OS_SSP2 / all
677,GCost,1p5c_OS_SSP2,all,GPAFSRegressor,2,0.32077752884489863,0.30740986127722447,1p5c_OS_SSP2 / all
678,GCost,1p5c_OS_SSP2,all,GPAFSRegressor,3,0.8699201893865265,0.8778280645607589,1p5c_OS_SSP2 / all
679,GCost,1p5c_OS_SSP2,all,GPAFSRegressor,4,0.9911586835117938,0.9911568113309215,1p5c_OS_SSP2 / all
680,GCost,2C_SSP2,small,ElasticNet,0,0.7560407686698645,0.7748342915967048,2C_SSP2 / small
681,GCost,2C_SSP2,small,ElasticNet,1,0.7559410518909243,0.7399212520604513,2C_SSP2 / small
682,GCost,2C_SSP2,small,ElasticNet,2,0.7676808009676378,0.73883260751329,2C_SSP2 / small
683,GCost,2C_SSP2,small,ElasticNet,3,0.7558405510447712,0.7689973637013049,2C_SSP2 / small
684,GCost,2C_SSP2,small,ElasticNet,4,0.75568627607405,0.7625859965126844,2C_SSP2 / small
685,GCost,2C_SSP2,small,RandomForestRegressor,0,0.9933893384467614,0.9592653146049687,2C_SSP2 / small
686,GCost,2C_SSP2,small,RandomForestRegressor,1,0.9932522239696516,0.9586883038148596,2C_SSP2 / small
687,GCost,2C_SSP2,small,RandomForestRegressor,2,0.9940296565418707,0.9392729506559431,2C_SSP2 / small
688,GCost,2C_SSP2,small,RandomForestRegressor,3,0.9939094938926015,0.9527921686795869,2C_SSP2 / small
689,GCost,2C_SSP2,small,RandomForestRegressor,4,0.9929561100822729,0.9584070788766786,2C_SSP2 / small
690,GCost,2C_SSP2,small,PySRRegressor,0,0.9002772436379338,0.8957108107763286,2C_SSP2 / small
691,GCost,2C_SSP2,small,PySRRegressor,1,0.8951229950933021,0.9119857385544293,2C_SSP2 / small
692,GCost,2C_SSP2,small,PySRRegressor,2,0.9029424481589917,0.8806460167912818,2C_SSP2 / small
693,GCost,2C_SSP2,small,PySRRegressor,3,0.8983227457602255,0.8932900383764222,2C_SSP2 / small
694,GCost,2C_SSP2,small,PySRRegressor,4,0.8957146781037693,0.9034583038182282,2C_SSP2 / small
695,GCost,2C_SSP2,small,GPAFSRegressor,0,0.9336264019064169,0.9420727499942754,2C_SSP2 / small
696,GCost,2C_SSP2,small,GPAFSRegressor,1,0.9479940447782099,0.9553035313469812,2C_SSP2 / small
697,GCost,2C_SSP2,small,GPAFSRegressor,2,0.9434423492914548,0.9361783524088229,2C_SSP2 / small
698,GCost,2C_SSP2,small,GPAFSRegressor,3,0.9306689276391423,0.9310840805618525,2C_SSP2 / small
699,GCost,2C_SSP2,small,GPAFSRegressor,4,-8.694275091219774,-8.767450201988508,2C_SSP2 / small
700,GCost,2C_SSP2,all,ElasticNet,0,0.7560407686698645,0.7748342915967048,2C_SSP2 / all
701,GCost,2C_SSP2,all,ElasticNet,1,0.7559410518909243,0.7399212520604513,2C_SSP2 / all
702,GCost,2C_SSP2,all,ElasticNet,2,0.7676808009676378,0.73883260751329,2C_SSP2 / all
703,GCost,2C_SSP2,all,ElasticNet,3,0.7558405510447712,0.7689973637013049,2C_SSP2 / all
704,GCost,2C_SSP2,all,ElasticNet,4,0.75568627607405,0.7625859965126844,2C_SSP2 / all
705,GCost,2C_SSP2,all,RandomForestRegressor,0,0.9975322261894433,0.9810330442266907,2C_SSP2 / all
706,GCost,2C_SSP2,all,RandomForestRegressor,1,0.9973141156687666,0.9832669270019776,2C_SSP2 / all
707,GCost,2C_SSP2,all,RandomForestRegressor,2,0.9975190502288626,0.9747907712630324,2C_SSP2 / all
708,GCost,2C_SSP2,all,RandomForestRegressor,3,0.9973199044497314,0.9824256983026065,2C_SSP2 / all
709,GCost,2C_SSP2,all,RandomForestRegressor,4,0.9973039450938957,0.9844251409487678,2C_SSP2 / all
710,GCost,2C_SSP2,all,PySRRegressor,0,0.9448450954768066,0.930589375641979,2C_SSP2 / all
711,GCost,2C_SSP2,all,PySRRegressor,1,0.9376216600598672,0.9542893541775791,2C_SSP2 / all
712,GCost,2C_SSP2,all,PySRRegressor,2,0.9425811440159357,0.9392217358985265,2C_SSP2 / all
713,GCost,2C_SSP2,all,PySRRegressor,3,0.9374495751751171,0.9303285192101619,2C_SSP2 / all
714,GCost,2C_SSP2,all,PySRRegressor,4,0.9345322764789319,0.93688678279977,2C_SSP2 / all
715,GCost,2C_SSP2,all,GPAFSRegressor,0,-1.0093837058853312,-1.246220666503889,2C_SSP2 / all
716,GCost,2C_SSP2,all,GPAFSRegressor,1,-3.450008819993,-2.3298687835275738,2C_SSP2 / all
717,GCost,2C_SSP2,all,GPAFSRegressor,2,0.9555444287055451,0.952461514004205,2C_SSP2 / all
718,GCost,2C_SSP2,all,GPAFSRegressor,3,0.9447991445534895,0.9406541914995492,2C_SSP2 / all
719,GCost,2C_SSP2,all,GPAFSRegressor,4,0.9678406340638716,0.9696659407431643,2C_SSP2 / all
720,GCost,2C_SSP2_DA30,small,ElasticNet,0,0.8578959714080856,0.8496994839204924,2C_SSP2_DA30 / small
721,GCost,2C_SSP2_DA30,small,ElasticNet,1,0.8538788028215787,0.8513528977260962,2C_SSP2_DA30 / small
722,GCost,2C_SSP2_DA30,small,ElasticNet,2,0.8618289351421918,0.8549371357354733,2C_SSP2_DA30 / small
723,GCost,2C_SSP2_DA30,small,ElasticNet,3,0.8528162546074992,0.8737775692991168,2C_SSP2_DA30 / small
724,GCost,2C_SSP2_DA30,small,ElasticNet,4,0.8545660210228444,0.8474780987385363,2C_SSP2_DA30 / small
725,GCost,2C_SSP2_DA30,small,RandomForestRegressor,0,0.9972430002024821,0.9847151106120757,2C_SSP2_DA30 / small
726,GCost,2C_SSP2_DA30,small,RandomForestRegressor,1,0.9972380912983996,0.9816140127034747,2C_SSP2_DA30 / small
727,GCost,2C_SSP2_DA30,small,RandomForestRegressor,2,0.997658550651456,0.9739280366235076,2C_SSP2_DA30 / small
728,GCost,2C_SSP2_DA30,small,RandomForestRegressor,3,0.9974377801887785,0.9818216265882118,2C_SSP2_DA30 / small
729,GCost,2C_SSP2_DA30,small,RandomForestRegressor,4,0.9971507940678357,0.9840148738773801,2C_SSP2_DA30 / small
730,GCost,2C_SSP2_DA30,small,PySRRegressor,0,0.9343120704642697,0.9304837658269671,2C_SSP2_DA30 / small
731,GCost,2C_SSP2_DA30,small,PySRRegressor,1,0.9565197846546842,0.9082310470410812,2C_SSP2_DA30 / small
732,GCost,2C_SSP2_DA30,small,PySRRegressor,2,0.9398775360509571,0.9242990749953449,2C_SSP2_DA30 / small
733,GCost,2C_SSP2_DA30,small,PySRRegressor,3,0.9374927589334683,0.9370926474994462,2C_SSP2_DA30 / small
734,GCost,2C_SSP2_DA30,small,PySRRegressor,4,0.9357500236177276,0.9401738363517332,2C_SSP2_DA30 / small
735,GCost,2C_SSP2_DA30,small,GPAFSRegressor,0,0.9551847707029486,0.9551848183893659,2C_SSP2_DA30 / small
736,GCost,2C_SSP2_DA30,small,GPAFSRegressor,1,0.9321798143518523,0.9374192920954154,2C_SSP2_DA30 / small
737,GCost,2C_SSP2_DA30,small,GPAFSRegressor,2,0.7475862188467393,0.7303012009983516,2C_SSP2_DA30 / small
738,GCost,2C_SSP2_DA30,small,GPAFSRegressor,3,0.9810636284088642,0.9815848850934917,2C_SSP2_DA30 / small
739,GCost,2C_SSP2_DA30,small,GPAFSRegressor,4,0.9763468036763535,0.9767758864931675,2C_SSP2_DA30 / small
740,GCost,2C_SSP2_DA30,all,ElasticNet,0,0.8578959714080856,0.8496994839204924,2C_SSP2_DA30 / all
741,GCost,2C_SSP2_DA30,all,ElasticNet,1,0.8538788028215787,0.8513528977260962,2C_SSP2_DA30 / all
742,GCost,2C_SSP2_DA30,all,ElasticNet,2,0.8618289351421918,0.8549371357354733,2C_SSP2_DA30 / all
743,GCost,2C_SSP2_DA30,all,ElasticNet,3,0.8528162546074992,0.8737775692991168,2C_SSP2_DA30 / all
744,GCost,2C_SSP2_DA30,all,ElasticNet,4,0.8545660210228444,0.8474780987385363,2C_SSP2_DA30 / all
745,GCost,2C_SSP2_DA30,all,RandomForestRegressor,0,0.9988178348535538,0.9927284585330896,2C_SSP2_DA30 / all
746,GCost,2C_SSP2_DA30,all,RandomForestRegressor,1,0.9988143703751247,0.9921001228790303,2C_SSP2_DA30 / all
747,GCost,2C_SSP2_DA30,all,RandomForestRegressor,2,0.9989001089186775,0.9886214541243834,2C_SSP2_DA30 / all
748,GCost,2C_SSP2_DA30,all,RandomForestRegressor,3,0.9989107293915446,0.9929898213932592,2C_SSP2_DA30 / all
749,GCost,2C_SSP2_DA30,all,RandomForestRegressor,4,0.9988767526195049,0.9933060147438129,2C_SSP2_DA30 / all
750,GCost,2C_SSP2_DA30,all,PySRRegressor,0,0.9505596207259606,0.9511773943271075,2C_SSP2_DA30 / all
751,GCost,2C_SSP2_DA30,all,PySRRegressor,1,0.9527120887825137,0.9625802571914348,2C_SSP2_DA30 / all
752,GCost,2C_SSP2_DA30,all,PySRRegressor,2,0.9461272708253482,0.9345447667469846,2C_SSP2_DA30 / all
753,GCost,2C_SSP2_DA30,all,PySRRegressor,3,0.9559385498091955,0.9541780381614835,2C_SSP2_DA30 / all
754,GCost,2C_SSP2_DA30,all,PySRRegressor,4,0.95596179345216,0.9539216727717734,2C_SSP2_DA30 / all
755,GCost,2C_SSP2_DA30,all,GPAFSRegressor,0,0.9909133222567379,0.9913537591965342,2C_SSP2_DA30 / all
756,GCost,2C_SSP2_DA30,all,GPAFSRegressor,1,0.9549097916185799,0.9548272458728763,2C_SSP2_DA30 / all
757,GCost,2C_SSP2_DA30,all,GPAFSRegressor,2,0.9732881757568905,0.9645352212341832,2C_SSP2_DA30 / all
758,GCost,2C_SSP2_DA30,all,GPAFSRegressor,3,-0.9167507502681389,-1.050085374320341,2C_SSP2_DA30 / all
759,GCost,2C_SSP2_DA30,all,GPAFSRegressor,4,0.9298011025404103,0.9259812407568325,2C_SSP2_DA30 / all
760,GCost,ALL,small_inc_enc,ElasticNet,0,0.7070885450074167,-30.188959936183405,ALL / small_inc_enc
761,GCost,ALL,small_inc_enc,ElasticNet,1,0.6023953391363479,0.5029805713825528,ALL / small_inc_enc
762,GCost,ALL,small_inc_enc,ElasticNet,2,0.5894817673577526,0.6073342652787533,ALL / small_inc_enc
763,GCost,ALL,small_inc_enc,ElasticNet,3,0.6178382664614243,0.5037704563666376,ALL / small_inc_enc
764,GCost,ALL,small_inc_enc,ElasticNet,4,0.5526099381043367,0.5747319375158177,ALL / small_inc_enc
765,GCost,ALL,small_inc_enc,RandomForestRegressor,0,0.9973836328997793,0.5673854675985687,ALL / small_inc_enc
766,GCost,ALL,small_inc_enc,RandomForestRegressor,1,0.9972407464353346,0.9806556638899513,ALL / small_inc_enc
767,GCost,ALL,small_inc_enc,RandomForestRegressor,2,0.9972465103267445,0.9790451035965034,ALL / small_inc_enc
768,GCost,ALL,small_inc_enc,RandomForestRegressor,3,0.9969927307872801,0.9671582294609724,ALL / small_inc_enc
769,GCost,ALL,small_inc_enc,RandomForestRegressor,4,0.9968930728630835,0.9792382965626945,ALL / small_inc_enc
770,GCost,ALL,small_inc_enc,PySRRegressor,0,0.820746220126711,-3.149722456680766,ALL / small_inc_enc
771,GCost,ALL,small_inc_enc,PySRRegressor,1,0.8723558070805162,0.8984498386254695,ALL / small_inc_enc
772,GCost,ALL,small_inc_enc,PySRRegressor,2,0.9004134519859912,0.8764725943900148,ALL / small_inc_enc
773,GCost,ALL,small_inc_enc,PySRRegressor,3,0.9076372430478893,0.8139096495853645,ALL / small_inc_enc
774,GCost,ALL,small_inc_enc,PySRRegressor,4,0.8613697254438235,0.9002963844603127,ALL / small_inc_enc
775,GCost,ALL,small_inc_enc,GPAFSRegressor,0,-0.3676916776384762,-219.47746418558165,ALL / small_inc_enc
776,GCost,ALL,small_inc_enc,GPAFSRegressor,1,-1.6663719709415776,-0.8507129850171904,ALL / small_inc_enc
777,GCost,ALL,small_inc_enc,GPAFSRegressor,2,-1.4278291453630554,-0.6114144764959053,ALL / small_inc_enc
778,GCost,ALL,small_inc_enc,GPAFSRegressor,3,-3.5307166952927975,-3.325029969549335,ALL / small_inc_enc
779,GCost,ALL,small_inc_enc,GPAFSRegressor,4,-2.7598141024416436,-1.134568276526295,ALL / small_inc_enc
780,GCost,ALL,all_inc_enc,ElasticNet,0,0.7070885450074167,-30.188959936183405,ALL / all_inc_enc
781,GCost,ALL,all_inc_enc,ElasticNet,1,0.6023953391363479,0.5029805713825528,ALL / all_inc_enc
782,GCost,ALL,all_inc_enc,ElasticNet,2,0.5894817673577526,0.6073342652787533,ALL / all_inc_enc
783,GCost,ALL,all_inc_enc,ElasticNet,3,0.6178382664614243,0.5037704563666376,ALL / all_inc_enc
784,GCost,ALL,all_inc_enc,ElasticNet,4,0.5526099381043367,0.5747319375158177,ALL / all_inc_enc
785,GCost,ALL,all_inc_enc,RandomForestRegressor,0,0.9989482516722202,0.805280509307447,ALL / all_inc_enc
786,GCost,ALL,all_inc_enc,RandomForestRegressor,1,0.9988749906169967,0.9892851673741223,ALL / all_inc_enc
787,GCost,ALL,all_inc_enc,RandomForestRegressor,2,0.9988619061480671,0.9895706632054454,ALL / all_inc_enc
788,GCost,ALL,all_inc_enc,RandomForestRegressor,3,0.9983314057444445,0.9614213520467666,ALL / all_inc_enc
789,GCost,ALL,all_inc_enc,RandomForestRegressor,4,0.9986960648474976,0.9859583124154598,ALL / all_inc_enc
790,GCost,ALL,all_inc_enc,PySRRegressor,0,0.8705153898243964,-0.6183229859979413,ALL / all_inc_enc
791,GCost,ALL,all_inc_enc,PySRRegressor,1,0.80742833795794,0.9257814209664057,ALL / all_inc_enc
792,GCost,ALL,all_inc_enc,PySRRegressor,2,0.7984784141333053,0.8811099351910537,ALL / all_inc_enc
793,GCost,ALL,all_inc_enc,PySRRegressor,3,0.8496457801305892,0.6679078011022945,ALL / all_inc_enc
794,GCost,ALL,all_inc_enc,PySRRegressor,4,0.8598705648735249,0.7113371968602045,ALL / all_inc_enc
795,GCost,ALL,all_inc_enc,GPAFSRegressor,0,0.8362524823584706,-42.86824812301573,ALL / all_inc_enc
796,GCost,ALL,all_inc_enc,GPAFSRegressor,1,-0.6256004478495774,0.0232690396060925,ALL / all_inc_enc
797,GCost,ALL,all_inc_enc,GPAFSRegressor,2,-1.5751214433892806,-1.2296938920208285,ALL / all_inc_enc
798,GCost,ALL,all_inc_enc,GPAFSRegressor,3,-0.713625145921623,-0.42388296556711635,ALL / all_inc_enc
799,GCost,ALL,all_inc_enc,GPAFSRegressor,4,-1372.288363343373,-1426.7571575988534,ALL / all_inc_enc
