,Target,Scenario,xvar_subset_code,Regression Model,Fold,Train Score,Test Score,Scenario / Variables
449,GConsumption,ALL,all_inc_enc,PySRRegressor,4,0.7386127909582858,0.3945054024114948,ALL / all_inc_enc
450,GCost,BASE_SSP2,small,ElasticNet,0,0.0,-0.006467000929439859,BASE_SSP2 / small
451,GCost,BASE_SSP2,small,ElasticNet,1,0.0,-0.00014334787682401817,BASE_SSP2 / small
452,GCost,BASE_SSP2,small,ElasticNet,2,0.0,-0.000453942886674108,BASE_SSP2 / small
453,GCost,BASE_SSP2,small,ElasticNet,3,0.0,-8.17939851625038e-05,BASE_SSP2 / small
454,GCost,BASE_SSP2,small,ElasticNet,4,0.0,-0.003350427741830142,BASE_SSP2 / small
455,GCost,BASE_SSP2,small,RandomForestRegressor,0,0.8844906035661879,0.2517474364355009,BASE_SSP2 / small
456,GCost,BASE_SSP2,small,RandomForestRegressor,1,0.8918939568283942,0.1834049508229172,BASE_SSP2 / small
457,GCost,BASE_SSP2,small,RandomForestRegressor,2,0.8914665852425727,0.1764222525877066,BASE_SSP2 / small
458,GCost,BASE_SSP2,small,RandomForestRegressor,3,0.886719494440131,0.1997455270223505,BASE_SSP2 / small
459,GCost,BASE_SSP2,small,RandomForestRegressor,4,0.8903111961213874,0.18458105550305004,BASE_SSP2 / small
460,GCost,BASE_SSP2,small,PySRRegressor,0,-1.0021428131778976e-10,-0.006468745362997241,BASE_SSP2 / small
461,GCost,BASE_SSP2,small,PySRRegressor,1,-2.263300658000844e-10,-0.00014369751771647898,BASE_SSP2 / small
462,GCost,BASE_SSP2,small,PySRRegressor,2,-1.5481171899978108e-11,-0.00045410640951493164,BASE_SSP2 / small
463,GCost,BASE_SSP2,small,PySRRegressor,3,0.17116344076798817,0.2269138258659953,BASE_SSP2 / small
464,GCost,BASE_SSP2,small,PySRRegressor,4,0.19781679279370457,0.11878511465315134,BASE_SSP2 / small
465,GCost,BASE_SSP2,all,ElasticNet,0,0.0,-0.006467000929439859,BASE_SSP2 / all
466,GCost,BASE_SSP2,all,ElasticNet,1,0.0,-0.00014334787682401817,BASE_SSP2 / all
467,GCost,BASE_SSP2,all,ElasticNet,2,0.0,-0.000453942886674108,BASE_SSP2 / all
468,GCost,BASE_SSP2,all,ElasticNet,3,0.0,-8.17939851625038e-05,BASE_SSP2 / all
469,GCost,BASE_SSP2,all,ElasticNet,4,0.0,-0.003350427741830142,BASE_SSP2 / all
470,GCost,BASE_SSP2,all,RandomForestRegressor,0,0.9896085358219139,0.9218131700633752,BASE_SSP2 / all
471,GCost,BASE_SSP2,all,RandomForestRegressor,1,0.9897792070396129,0.9353274051597832,BASE_SSP2 / all
472,GCost,BASE_SSP2,all,RandomForestRegressor,2,0.9894253431366733,0.9281328167708762,BASE_SSP2 / all
473,GCost,BASE_SSP2,all,RandomForestRegressor,3,0.990099216280118,0.9304307259607549,BASE_SSP2 / all
474,GCost,BASE_SSP2,all,RandomForestRegressor,4,0.9901027974813316,0.9219172218034828,BASE_SSP2 / all
475,GCost,BASE_SSP2,all,PySRRegressor,0,0.985578196432084,0.9862343609662968,BASE_SSP2 / all
476,GCost,BASE_SSP2,all,PySRRegressor,1,0.9893257245508783,0.9883102460419048,BASE_SSP2 / all
477,GCost,BASE_SSP2,all,PySRRegressor,2,0.9877828694696805,0.9878239442088208,BASE_SSP2 / all
478,GCost,BASE_SSP2,all,PySRRegressor,3,0.9871770849290589,0.9874451345372396,BASE_SSP2 / all
479,GCost,BASE_SSP2,all,PySRRegressor,4,0.9900394432046843,0.9901242158566306,BASE_SSP2 / all
480,GCost,1p5c_OS_SSP2,small,ElasticNet,0,0.6503020965910269,0.6452440464414866,1p5c_OS_SSP2 / small
481,GCost,1p5c_OS_SSP2,small,ElasticNet,1,0.6514011813310618,0.6327688185796511,1p5c_OS_SSP2 / small
482,GCost,1p5c_OS_SSP2,small,ElasticNet,2,0.6486251264953764,0.6471611862216289,1p5c_OS_SSP2 / small
483,GCost,1p5c_OS_SSP2,small,ElasticNet,3,0.625216597923095,0.641766816742724,1p5c_OS_SSP2 / small
484,GCost,1p5c_OS_SSP2,small,ElasticNet,4,0.6293182081195174,0.6303413702243672,1p5c_OS_SSP2 / small
485,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,0,0.9920481320678969,0.9498094031332464,1p5c_OS_SSP2 / small
486,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,1,0.9926157974534571,0.9360983398012583,1p5c_OS_SSP2 / small
487,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,2,0.9928068599252362,0.9334950553322393,1p5c_OS_SSP2 / small
488,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,3,0.9924044568068241,0.9528460829343219,1p5c_OS_SSP2 / small
489,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,4,0.9915452695255034,0.9571957861875908,1p5c_OS_SSP2 / small
490,GCost,1p5c_OS_SSP2,small,PySRRegressor,0,0.9258079766437528,0.9264553433571773,1p5c_OS_SSP2 / small
491,GCost,1p5c_OS_SSP2,small,PySRRegressor,1,0.9274316127289144,0.9189726035944514,1p5c_OS_SSP2 / small
492,GCost,1p5c_OS_SSP2,small,PySRRegressor,2,0.928554186120631,0.9133645452468608,1p5c_OS_SSP2 / small
493,GCost,1p5c_OS_SSP2,small,PySRRegressor,3,0.9234261254238603,0.9341030813155116,1p5c_OS_SSP2 / small
494,GCost,1p5c_OS_SSP2,small,PySRRegressor,4,0.9242439453031348,0.9314241518788735,1p5c_OS_SSP2 / small
495,GCost,1p5c_OS_SSP2,all,ElasticNet,0,0.6503020965910269,0.6452440464414866,1p5c_OS_SSP2 / all
496,GCost,1p5c_OS_SSP2,all,ElasticNet,1,0.6514011813310618,0.6327688185796511,1p5c_OS_SSP2 / all
497,GCost,1p5c_OS_SSP2,all,ElasticNet,2,0.6486251264953764,0.6471611862216289,1p5c_OS_SSP2 / all
498,GCost,1p5c_OS_SSP2,all,ElasticNet,3,0.625216597923095,0.641766816742724,1p5c_OS_SSP2 / all
499,GCost,1p5c_OS_SSP2,all,ElasticNet,4,0.6293182081195174,0.6303413702243672,1p5c_OS_SSP2 / all
500,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,0,0.996980668892344,0.9790092879441628,1p5c_OS_SSP2 / all
501,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,1,0.997243034699995,0.9731593518102825,1p5c_OS_SSP2 / all
502,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,2,0.9968851621445869,0.9778735177942299,1p5c_OS_SSP2 / all
503,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,3,0.9969244940000163,0.9823813336823747,1p5c_OS_SSP2 / all
504,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,4,0.9969086260456421,0.9841330123217146,1p5c_OS_SSP2 / all
505,GCost,1p5c_OS_SSP2,all,PySRRegressor,0,0.9813979684238754,0.9819747292925793,1p5c_OS_SSP2 / all
506,GCost,1p5c_OS_SSP2,all,PySRRegressor,1,0.9766127870040661,0.977372659165192,1p5c_OS_SSP2 / all
507,GCost,1p5c_OS_SSP2,all,PySRRegressor,2,0.9805951669082843,0.9762724034808778,1p5c_OS_SSP2 / all
508,GCost,1p5c_OS_SSP2,all,PySRRegressor,3,0.9829408168063254,0.9819833454571324,1p5c_OS_SSP2 / all
509,GCost,1p5c_OS_SSP2,all,PySRRegressor,4,0.9752572700626689,0.9789126375835878,1p5c_OS_SSP2 / all
510,GCost,2C_SSP2,small,ElasticNet,0,0.3536964084286808,0.3639389465262103,2C_SSP2 / small
511,GCost,2C_SSP2,small,ElasticNet,1,0.3607676281673302,0.3183188278832598,2C_SSP2 / small
512,GCost,2C_SSP2,small,ElasticNet,2,0.35910656459864543,0.3320054318795943,2C_SSP2 / small
513,GCost,2C_SSP2,small,ElasticNet,3,0.3313212532973683,0.349120574842945,2C_SSP2 / small
514,GCost,2C_SSP2,small,ElasticNet,4,0.3217654180025452,0.3388055592177127,2C_SSP2 / small
515,GCost,2C_SSP2,small,RandomForestRegressor,0,0.9673190399561369,0.7729528294846395,2C_SSP2 / small
516,GCost,2C_SSP2,small,RandomForestRegressor,1,0.9687393714473308,0.7425763389722531,2C_SSP2 / small
517,GCost,2C_SSP2,small,RandomForestRegressor,2,0.969657288037203,0.7302663423577007,2C_SSP2 / small
518,GCost,2C_SSP2,small,RandomForestRegressor,3,0.9665317445488312,0.7722887618884695,2C_SSP2 / small
519,GCost,2C_SSP2,small,RandomForestRegressor,4,0.9635051741640808,0.8325989127575258,2C_SSP2 / small
520,GCost,2C_SSP2,small,PySRRegressor,0,0.7755032566365905,0.7961400826954219,2C_SSP2 / small
521,GCost,2C_SSP2,small,PySRRegressor,1,0.7284979417897295,0.6609865235967922,2C_SSP2 / small
522,GCost,2C_SSP2,small,PySRRegressor,2,0.7214530051195946,0.6859030987127077,2C_SSP2 / small
523,GCost,2C_SSP2,small,PySRRegressor,3,0.7664682071461564,0.7876899449587708,2C_SSP2 / small
524,GCost,2C_SSP2,small,PySRRegressor,4,0.7271264091324721,0.7814864008411525,2C_SSP2 / small
525,GCost,2C_SSP2,all,ElasticNet,0,0.3536964084286808,0.3639389465262103,2C_SSP2 / all
526,GCost,2C_SSP2,all,ElasticNet,1,0.3607676281673302,0.3183188278832598,2C_SSP2 / all
527,GCost,2C_SSP2,all,ElasticNet,2,0.35910656459864543,0.3320054318795943,2C_SSP2 / all
528,GCost,2C_SSP2,all,ElasticNet,3,0.3313212532973683,0.349120574842945,2C_SSP2 / all
529,GCost,2C_SSP2,all,ElasticNet,4,0.3217654180025452,0.3388055592177127,2C_SSP2 / all
530,GCost,2C_SSP2,all,RandomForestRegressor,0,0.9914009211466042,0.9339439312906669,2C_SSP2 / all
531,GCost,2C_SSP2,all,RandomForestRegressor,1,0.9915052799296583,0.9296972844185191,2C_SSP2 / all
532,GCost,2C_SSP2,all,RandomForestRegressor,2,0.9910314516403165,0.9477008190479379,2C_SSP2 / all
533,GCost,2C_SSP2,all,RandomForestRegressor,3,0.9910512547632326,0.9345791151078447,2C_SSP2 / all
534,GCost,2C_SSP2,all,RandomForestRegressor,4,0.9902777633954116,0.9527059389434362,2C_SSP2 / all
535,GCost,2C_SSP2,all,PySRRegressor,0,0.9639796495179896,0.9619215301694557,2C_SSP2 / all
536,GCost,2C_SSP2,all,PySRRegressor,1,0.9289397819358656,0.9166849293671503,2C_SSP2 / all
537,GCost,2C_SSP2,all,PySRRegressor,2,0.9391069398235748,0.9334256682656109,2C_SSP2 / all
538,GCost,2C_SSP2,all,PySRRegressor,3,0.9757540438661484,0.9761311018848466,2C_SSP2 / all
539,GCost,2C_SSP2,all,PySRRegressor,4,0.9452131160901014,0.9468468863610056,2C_SSP2 / all
540,GCost,2C_SSP2_DA30,small,ElasticNet,0,0.6270532668312139,0.6148814846838282,2C_SSP2_DA30 / small
541,GCost,2C_SSP2_DA30,small,ElasticNet,1,0.6279787566810471,0.611275787889102,2C_SSP2_DA30 / small
542,GCost,2C_SSP2_DA30,small,ElasticNet,2,0.6276138589599807,0.6269967743933151,2C_SSP2_DA30 / small
543,GCost,2C_SSP2_DA30,small,ElasticNet,3,0.6030557445876676,0.6270811211884653,2C_SSP2_DA30 / small
544,GCost,2C_SSP2_DA30,small,ElasticNet,4,0.6052224902750909,0.599739197485087,2C_SSP2_DA30 / small
545,GCost,2C_SSP2_DA30,small,RandomForestRegressor,0,0.9932173212185423,0.9540449281293958,2C_SSP2_DA30 / small
546,GCost,2C_SSP2_DA30,small,RandomForestRegressor,1,0.9934524260201871,0.9436944525641884,2C_SSP2_DA30 / small
547,GCost,2C_SSP2_DA30,small,RandomForestRegressor,2,0.9935372411939527,0.9367287732201414,2C_SSP2_DA30 / small
548,GCost,2C_SSP2_DA30,small,RandomForestRegressor,3,0.9932763714896385,0.9567627492380674,2C_SSP2_DA30 / small
549,GCost,2C_SSP2_DA30,small,RandomForestRegressor,4,0.9924834018645098,0.9631007597354512,2C_SSP2_DA30 / small
550,GCost,2C_SSP2_DA30,small,PySRRegressor,0,0.9414210088234122,0.9397802635493925,2C_SSP2_DA30 / small
551,GCost,2C_SSP2_DA30,small,PySRRegressor,1,0.9228806012591328,0.914340091167932,2C_SSP2_DA30 / small
552,GCost,2C_SSP2_DA30,small,PySRRegressor,2,0.9238424781018653,0.9088935875678137,2C_SSP2_DA30 / small
553,GCost,2C_SSP2_DA30,small,PySRRegressor,3,0.9199228835253569,0.9287132937139057,2C_SSP2_DA30 / small
554,GCost,2C_SSP2_DA30,small,PySRRegressor,4,0.9185856604526609,0.9299935423191967,2C_SSP2_DA30 / small
555,GCost,2C_SSP2_DA30,all,ElasticNet,0,0.6270532668312139,0.6148814846838282,2C_SSP2_DA30 / all
556,GCost,2C_SSP2_DA30,all,ElasticNet,1,0.6279787566810471,0.611275787889102,2C_SSP2_DA30 / all
557,GCost,2C_SSP2_DA30,all,ElasticNet,2,0.6276138589599807,0.6269967743933151,2C_SSP2_DA30 / all
558,GCost,2C_SSP2_DA30,all,ElasticNet,3,0.6030557445876676,0.6270811211884653,2C_SSP2_DA30 / all
559,GCost,2C_SSP2_DA30,all,ElasticNet,4,0.6052224902750909,0.599739197485087,2C_SSP2_DA30 / all
560,GCost,2C_SSP2_DA30,all,RandomForestRegressor,0,0.997427753093115,0.9823900178525437,2C_SSP2_DA30 / all
561,GCost,2C_SSP2_DA30,all,RandomForestRegressor,1,0.9976140829342414,0.9801523515710316,2C_SSP2_DA30 / all
562,GCost,2C_SSP2_DA30,all,RandomForestRegressor,2,0.9974154650133276,0.9783830743816849,2C_SSP2_DA30 / all
563,GCost,2C_SSP2_DA30,all,RandomForestRegressor,3,0.9974865722515951,0.9836655548981247,2C_SSP2_DA30 / all
564,GCost,2C_SSP2_DA30,all,RandomForestRegressor,4,0.9973391424694986,0.9852404873473364,2C_SSP2_DA30 / all
565,GCost,2C_SSP2_DA30,all,PySRRegressor,0,0.9695798357633274,0.9610762600926411,2C_SSP2_DA30 / all
566,GCost,2C_SSP2_DA30,all,PySRRegressor,1,0.9654925400429124,0.9684116165446255,2C_SSP2_DA30 / all
567,GCost,2C_SSP2_DA30,all,PySRRegressor,2,0.9753593627611786,0.9735297417795499,2C_SSP2_DA30 / all
568,GCost,2C_SSP2_DA30,all,PySRRegressor,3,0.9615515404860681,0.960551961526427,2C_SSP2_DA30 / all
569,GCost,2C_SSP2_DA30,all,PySRRegressor,4,0.9587300495992666,0.9710389375820871,2C_SSP2_DA30 / all
570,GCost,ALL,small_inc_enc,ElasticNet,0,0.4252259754016253,-3.0679284311193067,ALL / small_inc_enc
571,GCost,ALL,small_inc_enc,ElasticNet,1,0.4181934713723944,0.16508460239660727,ALL / small_inc_enc
572,GCost,ALL,small_inc_enc,ElasticNet,2,0.4361860408154109,0.2862801127299397,ALL / small_inc_enc
573,GCost,ALL,small_inc_enc,ElasticNet,3,0.48384398415382956,-0.1622526147830876,ALL / small_inc_enc
574,GCost,ALL,small_inc_enc,ElasticNet,4,0.37653162645713856,0.2995325507924981,ALL / small_inc_enc
575,GCost,ALL,small_inc_enc,RandomForestRegressor,0,0.9936024940581852,0.6202038421656443,ALL / small_inc_enc
576,GCost,ALL,small_inc_enc,RandomForestRegressor,1,0.9932833808736611,0.9571254752703142,ALL / small_inc_enc
577,GCost,ALL,small_inc_enc,RandomForestRegressor,2,0.9934266601904029,0.9579138385673989,ALL / small_inc_enc
578,GCost,ALL,small_inc_enc,RandomForestRegressor,3,0.9936901746972701,0.9221173242074214,ALL / small_inc_enc
579,GCost,ALL,small_inc_enc,RandomForestRegressor,4,0.9931500320472351,0.9454418403999773,ALL / small_inc_enc
580,GCost,ALL,small_inc_enc,PySRRegressor,0,0.8456223282054375,-6.350234766029056,ALL / small_inc_enc
581,GCost,ALL,small_inc_enc,PySRRegressor,1,0.8490013661354038,0.8381545586920429,ALL / small_inc_enc
582,GCost,ALL,small_inc_enc,PySRRegressor,2,0.8606707153083195,0.8216692993878951,ALL / small_inc_enc
583,GCost,ALL,small_inc_enc,PySRRegressor,3,0.8232035680329268,-0.030729683652039874,ALL / small_inc_enc
584,GCost,ALL,small_inc_enc,PySRRegressor,4,0.8884115337635824,0.7165292944639077,ALL / small_inc_enc
585,GCost,ALL,all_inc_enc,ElasticNet,0,0.4252259754016253,-3.0679284311193067,ALL / all_inc_enc
586,GCost,ALL,all_inc_enc,ElasticNet,1,0.4181934713723944,0.16508460239660727,ALL / all_inc_enc
587,GCost,ALL,all_inc_enc,ElasticNet,2,0.4361860408154109,0.2862801127299397,ALL / all_inc_enc
588,GCost,ALL,all_inc_enc,ElasticNet,3,0.48384398415382956,-0.1622526147830876,ALL / all_inc_enc
589,GCost,ALL,all_inc_enc,ElasticNet,4,0.37653162645713856,0.2995325507924981,ALL / all_inc_enc
590,GCost,ALL,all_inc_enc,RandomForestRegressor,0,0.9978959151173886,0.7920578682944701,ALL / all_inc_enc
591,GCost,ALL,all_inc_enc,RandomForestRegressor,1,0.9977681295382816,0.9778205240577588,ALL / all_inc_enc
592,GCost,ALL,all_inc_enc,RandomForestRegressor,2,0.9978095356899848,0.984931530338587,ALL / all_inc_enc
593,GCost,ALL,all_inc_enc,RandomForestRegressor,3,0.9969396223861684,0.8586228949151721,ALL / all_inc_enc
594,GCost,ALL,all_inc_enc,RandomForestRegressor,4,0.9977361634457409,0.9612319003569337,ALL / all_inc_enc
595,GCost,ALL,all_inc_enc,PySRRegressor,0,0.7053083847512018,-5.2201568880449525,ALL / all_inc_enc
596,GCost,ALL,all_inc_enc,PySRRegressor,1,0.7792395434568736,0.8491703877690739,ALL / all_inc_enc
597,GCost,ALL,all_inc_enc,PySRRegressor,2,0.6994896208632416,0.6765172294323291,ALL / all_inc_enc
598,GCost,ALL,all_inc_enc,PySRRegressor,3,0.8014028307823927,0.061642513974356494,ALL / all_inc_enc
599,GCost,ALL,all_inc_enc,PySRRegressor,4,0.8439281082793497,0.5265142110034206,ALL / all_inc_enc
