,Scenario,SOW,Temp_Limit,Delay,GDP,Pop,Other_ESD_Drivers,SDR,Elast_ESD_Driver,Elast_ESD_Price,CO2_Storage_Poten,Wind_Poten,Solar_Poten,Biomass_Poten,Oil_Gas_Poten,Solar_PV_Inv_Cost,Wind_Inv_Cost,Bioenergy_CCS_Inv_Cost,Other_Tech_Cost,Forcing,Land_Sinks,Clim_Sens,Year,Temp_Change,Rad_Forcing,CO2_Conc,CH4_Conc,N20_Conc,Carbon,CO2eq,Marg_CO2_Cost,GSupply,GSupply_Bioenergy,GSupply_Fossil,GSupply_Geothermal,GSupply_Nuclear,GSupply_Solar,GSupply_Tidal_Waves,GSupply_Wind,GConsumption,GConsumption_Fossil,GConsumption_Nuclear,GConsumption_Renewable,GCost
78,BASE_SSP2,80,8.0,0,1.04765,1.00194,1.25,3.7573,1.03491,1.1748,1.08308,0.897567,0.88641,1.01977,1.07582,0.940344,1.14308,1.19606,1.07902,1.0286,1.11542,3.0,2050,2.323757742,4.152429346,517.6551658,2429.752727,374.6658643,11.99546363,43.98736513,,34.89088706,,9.541529276,1.956527903,4.271189031,6.093200278,2.504537112,5.634226684,849.4599961,582.1807785,44.14235797,223.1368596,26.30135002
79,BASE_SSP2,81,8.0,0,1.04334,1.00527,0.996768,5.36572,1.07659,1.06445,0.983186,0.958171,1.09989,1.2222,1.00079,1.03812,1.1647,1.18721,1.10469,0.924156,1.13708,3.1,2050,2.386420265,4.189744732,520.7851242,2449.26988,374.8380805,12.40821385,45.50092019,,34.92004992,,10.85850558,1.908254323,4.383344763,5.57297751,2.419538051,5.299131438,894.4720853,610.6673304,45.29711339,238.5076415,28.18894775
80,BASE_SSP2,82,8.0,0,1.02873,1.00412,1.02235,4.80023,1.04753,0.971349,1.30708,1.02786,0.960529,1.18822,1.03335,1.18749,1.0974,1.16968,1.02785,1.03902,1.12574,2.2,2050,1.882900461,4.151667272,517.2639578,2439.28518,374.7477893,11.75752498,43.1148441,,34.18597291,,9.920346517,1.927080351,4.029033333,5.59880509,2.464763173,5.713813472,853.0628131,575.7750244,41.64912291,235.6386659,26.73510129
81,BASE_SSP2,83,8.0,0,1.03824,0.993208,0.918881,5.03642,1.03214,1.14574,1.03677,1.09148,1.08583,1.06707,1.03058,1.19858,1.0056,1.10763,1.08916,0.991418,1.09748,2.3,2050,1.939433457,4.136286336,515.806354,2436.188957,374.7338513,11.50099038,42.17413172,,33.3960181,,9.021371294,1.90731565,3.915795957,4.771533991,2.440643043,6.861059909,831.0969449,565.964902,40.48323089,224.648812,26.34269919
82,BASE_SSP2,84,8.0,0,1.07444,1.03032,0.957742,3.60089,1.0129,1.20104,0.993314,1.08241,1.01914,1.26874,1.08645,1.12399,1.18249,1.04532,1.14476,1.0024,0.988852,3.7,2050,2.622033761,4.106828619,513.1794129,2425.615407,374.6288441,11.22239143,41.15250937,,32.60818363,,8.764417118,1.907061259,4.304740117,5.363123564,2.402709653,4.955697429,836.0135379,550.7962034,44.48779996,240.7295346,24.78055787
84,BASE_SSP2,86,8.0,0,1.07889,0.987758,1.04596,3.9068,1.0532,1.19859,0.979151,0.990304,1.22649,1.1195,0.973988,0.998163,1.00712,1.34602,1.13226,0.984844,1.11941,2.6,2050,2.118705924,4.163861164,518.6355274,2435.125551,374.7084837,12.10290753,44.38136191,,35.09136171,,9.185348662,1.954291831,4.384167842,5.187147601,2.498186762,7.055159971,874.9126138,593.2234679,45.30558782,236.3835582,26.41274619
85,BASE_SSP2,87,8.0,0,1.16312,1.03496,0.941997,3.77817,1.09748,1.04078,0.945251,0.921025,1.30372,1.05623,1.15134,1.10921,1.1177,1.22039,1.13528,1.01552,1.14304,3.7,2050,2.673374466,4.263067399,528.0482605,2454.100552,374.8608104,13.95670338,51.17923129,,37.94338021,,10.71477928,2.059192149,4.421803128,6.292394427,2.541496017,6.686989916,963.9078943,680.7265092,45.69308071,237.4883044,27.94358303
86,BASE_SSP2,88,8.0,0,1.13852,1.0294,1.12237,4.43192,0.970735,1.1059,1.20384,1.1661,1.01222,1.05737,1.03678,1.3783,1.15991,1.02544,1.12896,1.06786,1.20985,2.2,2050,1.88014029,4.141902465,516.5024642,2432.207114,374.7101025,11.55026054,42.3548054,,33.32842582,,9.333063196,1.935512886,4.029033333,5.815185557,2.470917439,5.150584408,824.9551291,560.9547315,41.64912291,222.3512747,26.12141511
87,BASE_SSP2,89,8.0,0,1.00504,1.02056,1.08484,3.24576,0.978124,0.815041,1.08907,1.22629,1.1379,0.843968,1.02246,1.25099,0.993477,1.22178,1.14171,0.952537,1.08759,3.8,2050,2.651249654,4.077004612,510.842352,2404.29892,374.5207566,10.86075265,39.82637997,,31.49400728,,7.400361004,1.906620287,4.047010246,4.434324738,2.410724742,6.008192096,764.9741669,522.3255963,41.83421321,200.8143573,23.59657228
88,BASE_SSP2,90,8.0,0,1.13118,0.987181,0.933791,2.8892,1.00443,1.21589,1.48434,0.920378,1.03504,1.06227,0.986122,1.04949,1.07904,1.06373,1.11804,1.05116,1.10583,4.4,2050,2.887964965,4.131076264,515.8436222,2418.697701,374.6234718,11.81229084,43.31567051,,33.45196317,,8.542700642,1.917245401,4.175699434,5.143592433,2.433851588,5.732253215,839.995769,567.8658751,43.15919709,228.9706968,24.22137955
89,BASE_SSP2,91,8.0,0,1.02024,0.99881,1.05441,3.77845,0.900546,1.21502,1.24199,0.991312,1.05278,1.12581,1.08598,0.999498,1.08091,1.05696,0.975149,0.963283,0.958382,2.8,2050,2.177988688,4.005714136,503.621271,2405.037287,374.4799296,9.514789043,34.89073142,,28.54780609,,7.246884609,1.898792209,4.243664766,3.524248682,2.394876574,4.462082943,717.1878799,461.8880627,43.85896815,211.4408491,22.66003723
90,BASE_SSP2,92,8.0,0,1.09134,0.985005,1.03719,3.57333,0.963677,1.0048,1.25694,0.971059,0.929584,1.17065,1.00578,1.13213,1.05819,0.98047,1.01997,0.988117,1.06983,2.9,2050,2.251466532,4.079427424,510.6745354,2417.339099,374.5773691,10.73321803,39.35871052,,31.86096132,,8.253442092,1.907061259,4.103832666,4.78910755,2.435453875,5.246342635,794.3163263,522.6520045,42.41925684,229.245065,24.12764972
91,BASE_SSP2,93,8.0,0,1.11444,1.00795,1.15743,3.66679,0.953233,0.930314,1.17496,1.00358,1.20772,1.19242,1.02022,0.906574,1.12191,0.981766,1.10833,0.9891,1.09686,2.0,2050,1.737224985,4.088852951,511.5441654,2419.923476,374.5949768,10.78130913,39.53506058,,32.1012857,,8.408165237,1.922172759,4.306756709,5.27089595,2.441394981,4.88974162,799.9402959,524.3016748,44.50856278,231.1300584,24.63629421
92,BASE_SSP2,94,8.0,0,1.10052,0.990884,1.00088,3.79835,1.04656,1.12935,1.18172,1.00512,1.1041,1.07094,1.02467,1.00374,1.1419,0.952923,1.12429,1.0098,1.08379,2.7,2050,2.175523509,4.172119349,519.4979122,2434.155972,374.7162492,12.30307585,45.11537914,,34.94447997,,9.601682963,1.989645615,4.444066737,5.700648605,2.49598313,5.795327916,876.5038239,601.6162211,45.92230683,228.9652959,26.1939226
93,BASE_SSP2,95,8.0,0,1.05558,1.03394,1.0441,2.72523,1.03338,1.08822,1.10554,1.04931,1.22025,1.18452,1.04823,1.20704,1.06384,1.07011,1.09941,0.900133,1.14783,5.0,2050,3.072719711,4.123855723,515.1046232,2418.946904,374.6270173,11.75660651,43.11147607,,33.81599994,,8.801184354,1.92823947,4.1237,5.215208244,2.41845109,5.441810969,846.9857048,562.3719406,42.62381091,241.9899533,24.37039298
94,BASE_SSP2,96,8.0,0,1.13175,1.04872,1.00264,3.92806,0.97046,1.16904,1.164,0.9401,1.06265,1.04349,1.00621,1.06629,1.02408,1.05638,1.12491,1.09314,1.0177,2.9,2050,2.261521457,4.10955391,513.5525221,2422.344257,374.6348371,11.13844307,40.84467074,,32.67795471,,7.975543301,1.919387722,4.209472501,4.943405939,2.438483338,6.462555159,813.0838778,546.4624006,43.50692459,223.1145526,25.04674541
95,BASE_SSP2,97,8.0,0,1.22527,0.991424,1.08193,3.34117,1.02345,1.29307,1.0874,1.13417,1.10122,1.02852,1.08475,0.864486,1.0032,0.991686,1.07115,0.97894,1.07785,3.0,2050,2.342132622,4.206967985,522.9337579,2436.817559,374.7437444,12.7366346,46.70523908,,36.8393132,,9.176521508,2.054143336,4.191297851,6.335971951,2.551402768,7.13389435,902.6882451,623.4318406,43.31979839,235.9366062,26.58864509
96,BASE_SSP2,98,8.0,0,1.08551,0.990818,1.04946,5.25527,1.00345,0.989011,1.181,0.998826,1.08314,1.08497,1.04892,0.860526,1.10011,1.16438,1.0891,1.11396,1.19222,2.3,2050,1.944175566,4.150057893,517.1214855,2438.388549,374.7704993,11.58468923,42.48105541,,33.28539909,,9.442774329,1.905332841,4.294389254,5.303755771,2.416631533,5.444217103,834.1677098,567.142104,44.38122748,222.6443783,26.97973578
97,BASE_SSP2,99,8.0,0,1.04007,1.02453,0.876307,3.356,0.93557,1.06669,1.13635,1.09542,1.21098,0.961492,1.0381,1.10079,1.11576,1.14627,1.15753,1.01774,1.1095,2.8,2050,2.188742276,4.04284509,507.3751479,2404.855821,374.504456,10.17569126,37.31425985,,29.20901433,,6.934509384,1.903786298,4.220838653,4.071884446,2.386633869,4.720217743,739.0246855,491.6806322,43.62395049,203.7201028,22.48183073
98,BASE_SSP2,100,8.0,0,1.0685,0.992373,1.14199,3.26089,1.06424,1.14739,1.22883,0.995463,1.2035,1.05023,1.05279,0.927249,1.06946,0.865823,1.14491,1.00097,1.08603,3.2,2050,2.4255874,4.174446286,519.8252102,2431.279381,374.700969,12.53661305,45.97176005,,36.05096965,,9.457759792,2.01382216,4.269011612,6.047713463,2.489066678,6.416338399,883.8212484,605.7221267,44.11993927,233.9791824,26.15832002
99,BASE_SSP2,101,8.0,0,1.07546,1.05644,1.06766,3.69525,1.09781,1.09536,1.00752,1.07329,1.22211,0.963381,0.996392,1.13922,0.969637,1.00526,1.26307,1.05644,1.0791,3.0,2050,2.345859237,4.225471679,524.7431835,2438.806728,374.7499066,13.38179543,49.07104384,,37.21426336,,9.720489875,2.04466051,4.128454525,5.825005497,2.538623382,7.941449549,918.2486925,647.2251164,42.6727635,228.3508126,27.47096158
101,BASE_SSP2,103,8.0,0,0.970317,1.0621,1.07478,4.37021,0.994151,1.23929,1.24955,1.02285,1.23161,1.08819,0.985381,1.18471,1.07442,1.19696,1.0828,0.940089,0.967226,3.1,2050,2.346516114,4.068797934,509.4910011,2420.664961,374.6018633,10.5723303,38.76873521,,31.13597455,,8.269198237,1.9045839,4.020880044,4.924802002,2.417923335,5.067702611,775.9709692,515.5980783,41.56517665,218.8077143,24.82916801
102,BASE_SSP2,104,8.0,0,1.09073,0.949558,0.947179,3.12996,1.07526,0.940338,1.09428,1.02481,1.10666,1.03549,1.05716,1.14527,1.01462,1.05671,1.15462,1.01401,1.04045,2.8,2050,2.229019696,4.178928345,520.3142173,2430.421484,374.6692942,12.67298551,46.47183787,,35.70911685,,8.951492499,2.038830921,4.254156823,5.613238332,2.465510938,7.019109669,893.875669,615.9132716,43.96699436,233.9954031,25.65579124
106,BASE_SSP2,108,8.0,0,1.11358,1.00121,0.986464,4.74209,0.993311,0.980624,1.37282,0.979965,0.999947,1.01619,1.02025,1.22872,1.09236,1.01542,1.1203,0.908728,1.0351,2.9,2050,2.272997813,4.142870386,516.5774651,2432.808221,374.7254723,11.6283195,42.64104761,,33.38686313,,9.284788362,1.929388809,4.029033333,5.271993337,2.477347091,5.89555206,830.0722961,570.1846175,41.64912291,218.2385556,26.22050622
107,BASE_SSP2,109,8.0,0,0.997773,1.02601,1.09616,4.02533,1.0148,1.20222,1.23215,0.857882,1.3583,0.903636,0.900496,0.973216,1.15877,1.24446,1.10541,1.13304,1.176,3.3,2050,2.453835165,4.117054036,514.5267144,2415.619166,374.5970148,11.49561781,42.15443051,,32.24304734,,8.728493805,1.906942308,4.413340348,4.9792052,2.461654194,5.014062897,802.3317216,553.4864038,45.60594794,203.2393699,25.20408023
109,BASE_SSP2,111,8.0,0,1.09388,1.0871,1.0005,3.84574,1.06119,1.06914,1.06504,1.12743,1.1192,1.13877,1.01087,1.05728,0.975873,1.01474,0.977752,0.915014,1.08445,3.9,2050,2.724363409,4.176513403,519.82943,2437.540068,374.7500333,12.33780464,45.24272961,,35.79356041,,9.141463462,2.036534815,4.143325542,5.62887026,2.496194385,7.189189302,889.9164125,604.5815866,42.8258755,242.5089504,26.65140398
110,BASE_SSP2,112,8.0,0,1.17053,1.00835,1.06687,3.65585,1.10737,0.964223,1.04692,1.0366,1.20961,1.02722,1.00879,1.19168,1.00176,1.25669,1.09592,0.973232,1.09278,2.1,2050,1.854681818,4.286848549,530.5809839,2450.001628,374.8513631,14.49091058,53.1381691,,39.62353673,,11.21868851,2.066167458,4.252932159,6.555668662,2.562913502,7.724544158,985.2541586,701.6388895,43.95438522,239.6608839,28.66933187
111,BASE_SSP2,113,8.0,0,1.02904,1.01087,0.892315,3.65391,0.935657,0.855381,1.26099,1.10023,1.00075,1.12388,1.1736,1.06709,1.05972,1.06239,1.10041,1.02909,1.03489,3.9,2050,2.676202401,4.03092853,506.02332,2409.568055,374.515888,9.919365841,36.37431454,,28.99741234,,7.1627553,1.901345296,4.32935181,3.847455623,2.376191951,4.624185082,741.8464218,482.6446626,44.74120195,214.4605572,22.68129625
112,BASE_SSP2,114,8.0,0,1.02385,1.01866,1.00785,5.09097,1.02652,1.07776,0.981947,0.981708,0.971235,1.15258,0.965278,0.778641,1.04124,1.01059,1.03513,1.11187,1.04206,3.0,2050,2.318705619,4.127804246,515.0087645,2434.205193,374.7332574,11.25427233,41.26941663,,33.3408389,,8.923607318,1.905332841,3.923883922,5.788317736,2.46578839,5.833378493,825.9543496,553.9258397,40.56650458,231.4620053,26.50276114
113,BASE_SSP2,115,8.0,0,1.03607,1.04936,1.02534,4.26624,0.922329,1.0554,1.30067,1.0834,1.20831,1.06511,1.02863,1.26581,1.10249,1.00214,1.13313,1.03557,1.0773,3.3,2050,2.431490813,4.042564527,507.0738886,2413.371295,374.552164,10.07337481,36.93906543,,29.40780756,,7.708409181,1.902832861,3.959651061,4.29984141,2.410136377,4.600359175,738.8360179,487.9043572,40.93476304,209.9968977,23.72976433
114,BASE_SSP2,116,8.0,0,1.05211,0.982984,1.07885,4.36669,0.997681,1.17879,1.09644,0.901994,1.0738,1.27405,1.01834,1.17399,1.03076,1.00778,1.03964,0.947932,1.10377,3.0,2050,2.307737124,4.096634954,512.0777732,2427.890505,374.6338124,10.92120632,40.04806358,,32.63115905,,8.586882478,1.919946608,4.226064768,5.012534326,2.420605554,5.90805154,818.4448476,534.3430153,43.67775857,240.4240738,25.53138362
115,BASE_SSP2,117,8.0,0,1.08784,0.971515,0.984989,4.29335,0.942935,0.822616,1.06542,1.06162,1.21548,0.920819,1.09536,1.15768,1.11332,1.04318,1.07213,1.11774,1.07902,2.3,2050,1.924029628,4.08449497,511.12536,2419.064006,374.6084035,10.76239321,39.4656959,,30.40428609,,7.929185887,1.90839683,4.23338058,4.502328089,2.430397835,4.846182331,768.3026126,524.0358942,43.75308216,200.5136362,24.35186299
116,BASE_SSP2,118,8.0,0,1.11807,1.00574,0.946531,5.17612,0.992503,1.13128,1.18886,0.903923,0.897168,1.05508,1.03344,1.04811,1.07584,1.32374,1.10997,0.929435,0.944847,2.6,2050,2.115481116,4.144290203,516.5810716,2436.963723,374.7713097,11.53352114,42.29342202,,33.1013334,,9.463962045,1.905332841,4.070441283,5.016532376,2.464995014,5.701771577,831.6969051,569.1334172,42.07545916,220.4880287,26.58902776
118,BASE_SSP2,120,8.0,0,1.09609,1.02793,1.02486,3.89872,0.996082,1.25633,1.13054,0.829671,0.898765,1.03112,1.15373,0.853126,1.07049,0.885559,1.04134,1.01115,1.10737,3.4,2050,2.502864759,4.125379127,514.9625312,2428.455642,374.6521977,11.39177417,41.77363588,,33.16685941,,8.358719671,1.929225606,4.209239555,5.791465167,2.444399073,5.668747337,822.9410932,557.1754881,43.50452617,222.261079,25.23483125
119,BASE_SSP2,121,8.0,0,1.08831,1.03433,0.96695,3.9942,1.01368,1.14418,1.01249,1.08606,1.25628,1.17589,1.04592,0.952315,1.06251,1.11893,1.12977,0.999182,1.07566,3.3,2050,2.458267464,4.125910104,514.8855139,2432.604242,374.6681347,11.40813542,41.83363259,,33.27924087,,8.769329463,1.928644313,4.399311254,5.127438954,2.420896309,5.89455215,842.075228,561.767571,45.46150438,234.8461525,25.441746
120,BASE_SSP2,122,8.0,0,1.08215,1.01051,1.00188,3.2094,1.07623,1.02512,1.25903,0.918719,1.05641,1.11194,1.06037,1.18339,1.14266,1.13863,1.06208,0.991363,1.03038,3.9,2050,2.72336601,4.178805577,520.1490874,2434.94772,374.7199206,12.6980524,46.56375815,,35.87748515,,9.676487101,2.042866848,4.215931809,5.945085158,2.495387215,5.956313978,899.9104508,616.94998,43.57342962,239.3870411,25.99664589
121,BASE_SSP2,123,8.0,0,1.14612,1.01441,0.9606,3.93659,0.982569,0.967865,0.927929,1.0102,1.08917,1.01157,0.986275,1.28653,1.1239,1.13285,1.01705,1.05041,1.06895,3.1,2050,2.367502694,4.134935271,516.0799343,2423.457982,374.6550316,11.63009917,42.64757366,,32.86496,,8.83662136,1.936171858,4.029033333,5.477453405,2.441531926,5.236666227,828.979636,568.3210532,41.64912291,219.0094599,25.25001776
122,BASE_SSP2,124,8.0,0,1.08476,1.05956,0.972966,4.21434,0.924883,1.32866,0.939076,1.08577,1.13027,1.12287,1.08006,1.17623,1.06269,0.882106,1.1314,0.943751,1.23554,2.6,2050,2.089503488,4.06135243,508.8439131,2417.374002,374.5815516,10.31380364,37.82071795,,29.72963238,,7.687769996,1.905156858,4.130661416,4.347696442,2.404399979,4.72037975,758.3628938,499.0206297,42.69548566,216.6467784,23.92309816
123,BASE_SSP2,125,8.0,0,0.924587,0.997789,1.00164,3.87391,0.974398,1.02165,1.17407,0.913234,1.21801,1.11535,0.968575,1.18456,0.992434,1.04466,1.05121,1.0534,0.99139,2.3,2050,1.903452028,4.017604751,504.8165881,2405.176616,374.4904622,9.784541648,35.87991422,,29.65226966,,7.117923757,1.897910071,4.225027747,3.950253671,2.258904748,5.486192952,734.5757257,474.8989601,43.6670814,216.0096842,23.06982271
124,BASE_SSP2,126,8.0,0,1.13571,1.03389,1.06548,3.60916,0.978681,1.22729,1.07915,1.07935,1.21715,1.25119,0.957279,0.964459,1.09545,0.916926,1.23523,0.911338,1.00596,2.8,2050,2.209550251,4.108624489,513.4875033,2421.412861,374.6324346,11.16465651,40.94079542,,33.1293945,,8.785699276,1.907512569,4.381508907,5.222253302,2.448608802,5.506435555,831.9963402,545.5444281,45.27821142,241.1737007,25.04851356
126,BASE_SSP2,128,8.0,0,1.06992,1.07056,0.972364,3.37477,0.973012,1.30222,0.880307,1.01778,1.03295,1.16162,0.951745,1.22821,1.06331,0.974241,1.14227,0.995694,1.1665,3.4,2050,2.486383332,4.079737564,510.8386527,2413.058959,374.5679275,10.80113827,39.60777404,,31.62843624,,8.127570659,1.907865396,4.174622005,4.743404321,2.418655077,5.201580842,793.869028,522.1527027,43.14810388,228.5682214,23.82633574
127,BASE_SSP2,129,8.0,0,1.06938,0.983335,0.949915,4.44067,1.07772,1.10803,1.07432,1.11491,1.04135,0.968944,1.02632,0.948058,1.17422,1.30634,1.13999,1.05414,1.10054,2.6,2050,2.131288567,4.205140897,522.6559552,2439.567116,374.7752364,12.94924609,47.48488541,,35.31391438,,10.45025786,2.02397068,4.439432508,5.853596974,2.479839977,5.340145753,895.450043,632.950197,45.87459282,216.6252532,27.16990967
128,BASE_SSP2,130,8.0,0,1.07629,0.989954,0.944433,4.17198,0.981379,1.07594,1.08394,1.03009,1.34812,1.16978,0.951361,1.10009,1.07145,1.24234,1.09564,1.02468,1.12298,2.6,2050,2.097736975,4.091440355,511.8375798,2418.686924,374.6141761,10.87877674,39.89247431,,31.89501511,,8.257368569,1.916774776,4.322705657,4.759843829,2.402641128,5.627398171,805.1685319,531.6865679,44.67277316,228.8091908,24.72628963
129,BASE_SSP2,131,8.0,0,1.05326,1.05921,1.01037,3.31865,1.07745,0.920306,0.985902,1.24238,1.00136,1.29644,1.00012,0.88542,1.01978,0.948865,1.08091,1.04665,0.930904,4.4,2050,2.894559503,4.149341501,517.2262359,2433.295791,374.6957808,12.04976013,44.1864704,,35.81062713,,9.192749843,2.019725142,4.194726634,6.103331294,2.488969107,6.426806215,893.4461459,590.8650905,43.35510113,259.2259543,25.88307852
130,BASE_SSP2,132,8.0,0,1.09535,0.985811,1.05915,3.78315,1.01427,1.02975,1.04633,1.02623,1.13721,1.03851,1.07712,1.09546,1.00502,0.944378,1.18308,0.982688,1.08637,3.0,2050,2.319505761,4.136964006,516.1623934,2427.529393,374.652398,11.64611019,42.70628607,,33.86337442,,8.388553341,1.907296857,4.293305811,5.246484742,2.449888196,6.795147481,839.0652764,568.9986711,44.37007234,225.696533,25.60165544
133,BASE_SSP2,135,8.0,0,1.08844,1.04792,1.01949,4.7328,1.08288,1.03102,1.23169,1.05016,0.972291,1.20712,1.05124,1.02511,1.19853,1.11421,1.11573,0.975532,1.09906,3.6,2050,2.618790919,4.217247582,523.3483439,2456.363508,374.8494465,12.97481059,47.57863043,,36.32434035,,11.53145944,1.985533639,4.432145898,6.158689016,2.519792639,5.166956266,926.0335436,638.2204782,45.79956988,242.0134956,28.24789843
134,BASE_SSP2,136,8.0,0,1.02721,1.05586,0.988352,4.08381,0.915938,0.932063,1.09006,0.85123,1.02535,1.06362,1.07776,1.0899,1.04122,1.20019,1.10213,1.05605,0.992789,3.4,2050,2.470374672,4.025562021,505.4893332,2409.162217,374.5273467,9.768163904,35.81985704,,28.81215629,,7.017223524,1.90129578,4.236037853,3.999317904,2.275705267,4.856872413,728.4556492,475.9426064,43.78044145,208.7326014,23.21120998
135,BASE_SSP2,137,8.0,0,1.02106,1.04029,1.07128,2.80302,1.01181,1.10205,1.16227,0.930267,0.989489,1.08382,1.07066,0.989974,1.08377,1.18234,1.10314,0.958103,1.18468,3.5,2050,2.533977692,4.096950702,512.5415631,2414.29559,374.5701702,11.27395553,41.34159493,,32.75254538,,8.413917081,1.913817804,4.173198222,5.037748358,2.405121712,5.236249826,808.76234,538.7479202,43.1334446,226.8809752,23.80383533
136,BASE_SSP2,138,8.0,0,1.0045,1.01209,1.00015,4.97002,1.05578,1.07092,1.18627,1.00552,1.44224,1.30087,1.08115,1.08355,1.02539,1.01918,1.03168,1.02791,1.03868,3.7,2050,2.632833966,4.131864743,515.2508466,2439.814512,374.7280623,11.42654304,41.90113333,,33.7434292,,9.268072514,1.905332841,4.307418177,4.661285581,2.401072351,6.699179385,851.381512,563.5606269,44.51537327,243.3055118,26.74377387
137,BASE_SSP2,139,8.0,0,0.996983,1.04288,0.980932,4.00206,0.932792,0.951389,1.14019,0.862342,1.07491,0.954998,1.07463,0.950357,0.941111,1.23351,1.12836,0.920601,1.13938,3.0,2050,2.288091532,4.034396745,506.4076611,2408.331873,374.5290121,9.918385353,36.37071909,,29.34769495,,6.872789631,1.900641193,4.113071347,3.288679527,2.270260678,6.377747461,725.6092286,481.1069944,42.5143783,201.987856,23.14649296
138,BASE_SSP2,140,8.0,0,1.135,1.03521,0.979421,3.02175,1.04904,0.978325,1.03124,0.978762,1.10296,1.12256,1.03152,0.863252,1.01799,0.964173,1.10778,0.99525,1.10411,2.4,2050,2.008969568,4.180202891,520.375031,2432.213292,374.7145551,12.53507572,45.96612267,,35.78521236,,8.820692042,2.021143726,4.130815889,6.265247945,2.457293749,6.532829161,892.2636313,605.2267087,42.69707611,244.3398464,25.60129391
139,BASE_SSP2,141,8.0,0,1.12388,0.98223,1.04384,3.26503,0.926317,1.17104,1.10893,0.984082,1.14702,1.21993,1.04251,0.875763,1.07511,1.0995,1.13505,1.03234,1.06708,3.2,2050,2.38859417,4.052881567,508.2493749,2409.137323,374.5408524,10.19977089,37.40255985,,30.87741178,,7.489994705,1.911934356,4.081862688,4.831748551,2.415665647,4.923345709,773.3142221,497.2742165,42.19305395,233.8469516,23.27128759
